review_text,actual_stars,predicted_stars,explanation,raw_response,json_valid
"There was hair in the food. Not just 1 but 2 in the same Bhel Puri dish.

The whole experience was pretty bad. There is no indication of how you order your food and when you finally figure it out the food does not taste good. We checked sodas on the order sheet and when no sodas showed up we asked if we were supposed to go and find our own sodas from the front of the store and were told that that was the case.

Also the guy at the counter is down right dismissive.

Pani Puri was OK
Papdi Chaat - boring, no flavor
Bhel Puri - boring and no flavor before we found the hairs

Not worth the trip.",1,1,"The review highlights critical hygiene issues (multiple hairs in food), poor food taste ('boring, no flavor'), confusing ordering and service, and dismissive staff. The only 'OK' item is heavily overshadowed by numerous severe negatives, indicating a completely unsatisfactory experience.","```json
{
  ""predicted_stars"": 1,
  ""explanation"": ""The review highlights critical hygiene issues (multiple hairs in food), poor food taste ('boring, no flavor'), confusing ordering and service, and dismissive staff. The only 'OK' item is heavily overshadowed by numerous severe negatives, indicating a completely unsatisfactory experience.""
}
```",True
"It's a supermarket.  I just go in buy what I need and get out.  It's convenient that there's a wells fargo in there, but there's one across the street as well.  

To the negative experience.....
My sister was speaking to my niece, but not in english.  Some caucasian lady walks by and rudely says, ""Can't you speak english?""  WTF?!?  Is this taking SB 1070 in your own hands?  It's like you're trying to make every race hate you even more.  I will run into this arrogance wherever I go.

I'm not done yet.  Keep on reading....
My niece had a dollar in her hand and was pointing at the lottery scratcher machine.  We know you have to be of a certain age to play it.  One of the employees there rushes over and in a loud voice tells me niece she can't play it.  Calm down.  Kids are just innocent and don't need this extra verbal abuse in their lives.  Don't you have something better to do like restock the shelves?  Swear... Racial profiling.",1,1,"The review details two highly negative experiences: a customer rudely questioning their language, which the reviewer perceived as racist, and an employee loudly scolding a child, which the reviewer also deemed 'verbal abuse' and 'racial profiling'. The strong negative language ('WTF?!?', 'racial profiling', 'arrogance', 'verbal abuse') and the accusations of discrimination clearly indicate a deeply unsatisfactory and offensive visit, warranting the lowest possible rating.","```json
{
  ""predicted_stars"": 1,
  ""explanation"": ""The review details two highly negative experiences: a customer rudely questioning their language, which the reviewer perceived as racist, and an employee loudly scolding a child, which the reviewer also deemed 'verbal abuse' and 'racial profiling'. The strong negative language ('WTF?!?', 'racial profiling', 'arrogance', 'verbal abuse') and the accusations of discrimination clearly indicate a deeply unsatisfactory and offensive visit, warranting the lowest possible rating.""
}
```",True
"I play squash racquet's, a sport favored by the east coast ""elites"" from them Ivy League schools, those snooty Britishers and the Pakistani leisure class:) 

Why they let me play, I'll never know:)

Last evening, we had a little tourney in which a group of us from the Village traveled to the outer reaches of Tempe to play a group from Lifetime Fitness:)

It was a jolly good, show, ever so much fun and our Village group gave the Lifetime group a bit of a ""Rodgering"":)

So it was with happy hearts and high spirits that we headed down the street to the post tourney repast at Skip & Jan's...let me start by saying that the Lifetime group picked this place, and it's almost like they knew they were going to lose and wanted to select a venue that would be the grimiest, greasiest, grubbiest, grossest spot to try to eat...they succeeded:)

Where to start...I know...the parking lot:)

When we arrived, the total Kelly Blue Book value of the 50-60 cars in the parking lot was about $832...we raised that by several orders of magnitude, just by driving in...this parking lot hasn't seen a lot of traffic from the Mercedes/BMW/Lexus/Jaguar crowd (and may never again:)

After I safely parked a block or 2 away, I went inside and took in the look and feel of S&J...crappy old wood paneling...tables and chairs from a circa 1955 high school cafeteria...an intriguing mix of flat panel TV's, regular TV's and OTB results screens (yeah, you can bet the ponies here...the sport of Kings, in a slightly less than ""regal"" atmosphere:)

They must have 20-25 pool tables...faded felt...and a whole bunch of people playing pool (and frankly looking like they weren't enjoying themselves...extremely tight and serious expressions on the faces of the people playing and watching...aren't games supposed to be fun? :-)...I suspect there was gambling going on:)

The smell in S&J can only be described as ""extreme humanity""...the place smelled like it has seen a century's worth of spilled beer, cigarette smoke, BO, vomit, urine, spoiled food and every other aroma that humans create for themselves...remarkable, given the fact that this place can't have been here for more than a few years...how did they do that so quickly? :-)

S&J has menus, they have some sort of kitchen, they have Jagermeister on ""tap"", they have a bunch of beers on tap and they had a buffet (or ""boofay"" for my friend Ryan C) set up for our group.

It was supposed to be a Taco Bar:)

S&J provided a table full of taco ""fixin's""...the centerpiece of which was the taco meat hot tray...Holy Crap, was that disgusting! :-(

They told us it was ground beef, but I know my beef, and I don't think this was it...this was ground ""creature""...possibly some sort of unfortunate non-distinct animal which happened to be near the kitchen when duty called.

I kid, of course...as far as I know, this was indeed, ""beef""...just not very good ""beef"":(

The hot tray holding the ""meat"" looked like a relief map of the Hawaiian Islands...small mountains of ""meat"" rising out of the ocean of brown/orange grease that was the real body of the dish:(

But, I was starving (a banana for breakfast and nothing else) so I tried to make a taco.

I decided to forgo the slotted spoon that everyone was trying to use to fish some meat out of the soupy brine, and use some tongs instead...my idea was to try to squeeze as much grease out of the concoction as possible...I was sort of successful, but in doing so, I probably squeezed any flavor out as well:(

I got back to the table and tried a bite...not good...I added several shakes of Cholla and tried another bite...and that was that:(

One of my buddies had decided to forgo the mystery meat tacos and ordered wings from the menu and offered me one...I'm not sure what the deal with the wings was, but the wing I tried seemed to be boiled (no, not ""broiled""...boiled) and then dipped in buffalo sauce...not crispy, just wet...all the way through:)

Then they announced that Karaoke was going to start soon...and that was enough for me:(

Adding amateur singing to this tableau would have just been too much:)

Still, it's not all bad news...the tires and wheels were still on my car when I was ready to leave...I didn't become immediately ill (although I had kind of a rough morning, this morning).

They say shared adversity can make teams grow together, so I think I should thank S&J for making the Village Squash group nearly invincible:)",1,1,"The review is overwhelmingly negative across every aspect: cleanliness, ambiance, clientele, food quality, and smell. The humorous tone is used to underscore just how bad the experience was, culminating in the reviewer leaving due to the upcoming karaoke and having a 'rough morning' afterward, implying illness. It's a vivid condemnation of the establishment.","```json
{
  ""predicted_stars"": 1,
  ""explanation"": ""The review is overwhelmingly negative across every aspect: cleanliness, ambiance, clientele, food quality, and smell. The humorous tone is used to underscore just how bad the experience was, culminating in the reviewer leaving due to the upcoming karaoke and having a 'rough morning' afterward, implying illness. It's a vivid condemnation of the establishment.""
}
```",True
"I love Saddle Ranch for its casual night time festivities (including watching people ride the mechanical bull hehehe), but I cannot ignore the fact that the food was disgusting!

When I think of my meal this past Friday night, I think of two words: dry and cold. The spinach artichoke dip was just okay - a bit on the dry side and not very cheesy. The onion rings were just okay was well as the batter reminded me of the chicken nuggets at McDonald's, maybe even worse. The BBQ burger (turkey patty) was dry and tasteless as was the bacon. Really? It must take true talent to cook bacon tasteless. There are a few things that the menu has going for itself - a few very unique and fun desserts and drinks that I have yet to see elsewhere. I am fond of the giant pile of cotton candy and, though I'm not much of a beer drinker, the beer tower looks pretty badass.

For me, I came and will continue to come for the fun atmosphere, but I will definitely be staying away from the grub. Adios, cowboy.",1,3,"The review expresses extreme contrasting opinions. The reviewer 'loves' the atmosphere, activities, unique drinks, and desserts, and explicitly states they 'will continue to come for the fun atmosphere.' This strong positive for the overall experience prevents a low rating. However, the food is described in very harsh terms: 'disgusting,' 'dry and cold,' 'tasteless,' and 'maybe even worse' than McDonald's nuggets. The food is a significant detractor. The 3-star rating reflects this strong split between excellent atmosphere/entertainment/drinks and terrible savory food, with the reviewer's intent to return for the former balancing the severe criticism of the latter.","```json
{
  ""predicted_stars"": 3,
  ""explanation"": ""The review expresses extreme contrasting opinions. The reviewer 'loves' the atmosphere, activities, unique drinks, and desserts, and explicitly states they 'will continue to come for the fun atmosphere.' This strong positive for the overall experience prevents a low rating. However, the food is described in very harsh terms: 'disgusting,' 'dry and cold,' 'tasteless,' and 'maybe even worse' than McDonald's nuggets. The food is a significant detractor. The 3-star rating reflects this strong split between excellent atmosphere/entertainment/drinks and terrible savory food, with the reviewer's intent to return for the former balancing the severe criticism of the latter.""
}
```",True
"I have lived here for about 5 months, the place is okay i guess, the ground are clean which I like, but the staff seems kinda disorganized.. they got our move in dates wrong which thank god I'm an early mover and didn't wait to the last min, then when we FINALLY moved in, we got a different apt than we were showed originally. The linen closet has a big freakin heater tank in it. Which okay whatever i guess is not that big of a deal but then I found out we pay more for our water because its not divided out between everyone else. Also EVERYTHING breaks our shower has broken twice, the closet light broke out the wall, the bathroom light fell out of the wall, the kitchen stove and the washer has all broke from the time we moved in (Last May). the only reason i give it 2 stars is because i do know there are a lot worse apartments out there but still my house is falling apart! When I go in the office i feel they always try and rush me out because i can finish my questions its really annoying. So be careful when looking at these apartments when looking for a place to live.",2,2,"The reviewer explicitly states, 'the only reason i give it 2 stars is because i do know there are a lot worse apartments out there but still my house is falling apart!' This directly indicates their intended rating despite numerous severe complaints about disorganization, getting a different apartment, a hidden heater tank, unfair water billing, and a long list of broken appliances and fixtures.","```json
{
  ""predicted_stars"": 2,
  ""explanation"": ""The reviewer explicitly states, 'the only reason i give it 2 stars is because i do know there are a lot worse apartments out there but still my house is falling apart!' This directly indicates their intended rating despite numerous severe complaints about disorganization, getting a different apartment, a hidden heater tank, unfair water billing, and a long list of broken appliances and fixtures.""
}
```",True
"After hearing a lot about all of the MBFGR's that are around the valley, I finally got a chance to go recently as part of a family gathering (which was a planning fiasco and logistical nightmare, but I digress).  This location was, well, let's just say, it wasn't crowded.  And it showed in the service, very nice and attentive.  They were very patient when our party was supposed to be 8 people, then ballooned to 12 people, then 13.  Unfortunately, one of the solutions to accommodate us was to put a couple of square tables 'attached' to our eight person round table.  I *hate* this.  It's just awkward for at least half the people, and then the people that get stuck at the 'junction'...sucks...

We ordered some apps, though the only one I tried was the saganaki.  It was definitely good and the pita bread that it came with was nice and warm.  For a meal, I ordered a gyro pita.  Now, I understand that this is a 'full' greek restaurant, and maybe I shouldn't have gone with a gyro, BUT, that's what I was in the mood for, and being a basic greek food, shouldn't be hard to make a good one right?  Well, apparently not.  I've probably gotten gyros at ten places around town, and this was definitely the worst one I've had.  The pita wasn't particularly warm and the meat was kind of tough.  The tzatziki was fine, but thought it was a little weird to be on the side.

The service was good and patient, but the lame decision to combine two different kind of tables (when we suggested moving and pushing several squares together) knocks them down a little bit.  Though not as much as the not good gyro.  Probably closed to a 2.5, but rounded down to 2.",2,2,"The reviewer explicitly states their intended rating at the end of the review: 'Probably closed to a 2.5, but rounded down to 2.' Key factors for this low rating include a 'worst' gyro experience and an 'awkward' table setup, despite good and patient service.","```json
{
  ""predicted_stars"": 2,
  ""explanation"": ""The reviewer explicitly states their intended rating at the end of the review: 'Probably closed to a 2.5, but rounded down to 2.' Key factors for this low rating include a 'worst' gyro experience and an 'awkward' table setup, despite good and patient service.""
}
```",True
"I've always said if the guacamole, chips and salsa aren't good, the food is not likely to be good either.  I was right, Guacamole was not very good at all, same with the salsa.  Rest of the food was just okay but for a restaurant in the Biltmore I expected so much better.  Just as a note, when it comes to Mexican food, I'm super critical.  This place will probably get a higher ratings from people of the Midwest.",2,2,"The reviewer explicitly states key items (guacamole, salsa) were 'not very good at all' and the 'rest of the food was just okay.' They express significant disappointment, especially given the restaurant's location, and imply their standards were not met. While they admit to being 'super critical,' the strong negative language for core items combined with mediocrity for the rest of the meal points to a poor, rather than merely average, experience.","```json
{
  ""predicted_stars"": 2,
  ""explanation"": ""The reviewer explicitly states key items (guacamole, salsa) were 'not very good at all' and the 'rest of the food was just okay.' They express significant disappointment, especially given the restaurant's location, and imply their standards were not met. While they admit to being 'super critical,' the strong negative language for core items combined with mediocrity for the rest of the meal points to a poor, rather than merely average, experience.""
}
```",True
"Bland and lackluster food that is not worth the price or the wait to get it.  We had lunch at Nourish a few months ago and while we weren't overly impressed, as they do serve healthy food that is in line with our whole foods, plant-based eating habits, we decided to give them another shot and went for brunch a few weekends ago.  I ordered the egg sandwich, which is described as an air-fried egg, avocado, and tomato on a gluten free bagel with a side of sweet potato hash.  As I have never found gluten free bread products to be very mouth-watering, I asked to substitute multi-grain bread in place of the bagel, as the bread had previously been the best part of the lunch sandwich that I'd had.  The server informed me that they were out of bread (how does a restaurant run out of bread when half of their menu items are sandwiches? very poor planning by management) and that the only other item available was a wheat bun, which I opted for.  My husband ordered the veggie quiche, which is described as zucchini, asparagus, caramelized onion, parmesan, and a quinoa crust. 

After an incredibly long wait (the restaurant was less than 1/3 full), our food finally arrived.  My egg sandwich was by far the most flavorless breakfast item I have ever consumed.  The air-fried egg had sounded appealing as it would be healthy and not greasy, which was the case, however I didn't realize that this also meant there would be absolutely no seasoning on it or flavor to it at all.  The sweet potato hash was downright disgusting and I only consumed a cube or two of the mushy, flavorless heap that was on my plate.  As bad as my meal was, my husband's veggie quiche definitely won the award for worst breakfast item ever tasted.  The ""quinoa crust"" which we were looking forward to as we love quinoa dishes, was actually undercooked quinoa mixed throughout the entire quiche with no visible crust present, which gave the whole thing a granular texture equivalent to fine gravel having been poured into the dish.  The vegetables almost appeared to be ground up as there was just an overall green appearance to the egg portion with no discernible pieces of the veggies described on the menu actually present.  The dish in general had a strange taste and the off-putting texture from the quinoa was more than I could handle even in just the one bite that I tasted.  I honestly don't know how my husband even managed to choke down the portion of the quiche that he did.

We also each had two bloody marys while we were there and while each took an incredibly long time to get, the first one was flavorful and seemed to be made ""extra spicy"" as we requested, however, the second one was flavorless and tasted like watered down tomato juice.  While Nourish has a nice patio and offers a view of the lush foliage present in the complex, these elements are not enough to bring us back after we left with our tastebuds reeling in horror over the flavors, or lack thereof, of our brunch.",2,1,"The review is overwhelmingly negative, citing 'bland and lackluster' food, 'most flavorless breakfast item I have ever consumed,' 'downright disgusting' hash, and a quiche with a 'granular texture equivalent to fine gravel' and 'strange taste.' It also mentions incredibly long waits, inconsistency in drinks, and poor management (running out of bread). The few minor positives (patio, healthy concept) are explicitly stated as not enough to warrant a return, indicating an extremely poor overall experience.","```json
{
  ""predicted_stars"": 1,
  ""explanation"": ""The review is overwhelmingly negative, citing 'bland and lackluster' food, 'most flavorless breakfast item I have ever consumed,' 'downright disgusting' hash, and a quiche with a 'granular texture equivalent to fine gravel' and 'strange taste.' It also mentions incredibly long waits, inconsistency in drinks, and poor management (running out of bread). The few minor positives (patio, healthy concept) are explicitly stated as not enough to warrant a return, indicating an extremely poor overall experience.""
}
```",True
"Over the last 5 years or so, I've eaten lunch at Dilly's Deli a couple dozen times. The location is excellent, as it is near my office, and the interior décor is clean, modest, and charming. The music seems to vary, but on today's trip, it appeared to be a mix of oldies and jazzy easy listening. While I've never had to wait for a table to clear, seating can be limited during lunch hours. The service is friendly and quick and the menu offerings plentiful and interesting. Vegetarians will find a handful of options here, though it is likely you can request to omit meat from any sandwich or salad. 

Carrying Boar's Head ingredients is a plus, however the way their sandwiches are assembled and the ratio of ingredients used simply doesn't work for me. Oftentimes, I find my sandwich has a bulge of deli meat in the center and much less (and sometimes none at all) toward the outer parts nearing the crust. It has been my experience that the wraps are not treated this way, though the only wrap I've tried (Mexi) lacked flavor and tasted processed. 

I've eaten one salad at Dilly's - the Greek - and, while it is tasty, I discovered a dead fly in it halfway through and haven't ordered a salad there since. 

As other reviewers have reported, the soups aren't as piping hot as I'd like, though the variety and additional ""daily soup"" is appreciated. 

The bread is deliciously soft, warm, flavorful, and large - ideal for accompanying a soup or salad. If you're accustomed to filling up on a sandwich made with normal-sized slices, I suggest ordering a half sandwich so you can sample a side of soup, salad, or dessert as well. All sandwiches are served with a pickle spear.

The cookies and brownies get 4 stars on their own.

Today I gave Dilly's another shot and ordered a new menu item, the Red Bird, on wheat. Personally, I'm not a fan. The Blazin' Buffalo, Dilly Bird, and Smokey Mountain boast far better flavor combinations, IMO. Also, my pickle spear had a hair on it.

Dilly's is a bit pricier than its nearby competition (All whole sandwiches are $6.99), though a reasonable price if shared.

Overall, this is a higher quality sandwich shop than Subway, Blimpie, and the like. Unfortunately, the fly and hair experiences combined with the bread/meat ratio issue guarantee I will not return.",2,1,"Despite some positive notes (friendly service, good bread, 4-star desserts), the review culminates with two major hygiene issues (dead fly in salad, hair on pickle spear) and a firm statement: 'guarantee I will not return.' These critical flaws override any positive aspects and strongly indicate a 1-star rating.","```json
{
  ""predicted_stars"": 1,
  ""explanation"": ""Despite some positive notes (friendly service, good bread, 4-star desserts), the review culminates with two major hygiene issues (dead fly in salad, hair on pickle spear) and a firm statement: 'guarantee I will not return.' These critical flaws override any positive aspects and strongly indicate a 1-star rating.""
}
```",True
"Love the coffee not thrilled about my service. Of the 4-3 times I have been in the barista has never been behind the counter ready to serve me.  Every time that I have walked in they follow me off the patio where they have been smoking.  I know that you are entitled to a break but, sitting out chit chatting with your friends smoking is not what you get paid for.  Either I have bad timing coming in when they are on break or the kids there are huge slackers.",2,2,"The reviewer expresses strong dissatisfaction with the consistent and repeated poor service ('not thrilled about my service,' baristas 'never been behind the counter,' 'smoking' and 'chit chatting' instead of serving). This recurring issue across '4-3 times' suggests a significant problem. While they 'love the coffee,' the pervasive negative service experience, coupled with the implication of staff being 'huge slackers,' strongly pulls the overall rating down. The core product is good, but the operational and service failures are too significant and frequent to warrant a higher rating.","```json
{
  ""predicted_stars"": 2,
  ""explanation"": ""The reviewer expresses strong dissatisfaction with the consistent and repeated poor service ('not thrilled about my service,' baristas 'never been behind the counter,' 'smoking' and 'chit chatting' instead of serving). This recurring issue across '4-3 times' suggests a significant problem. While they 'love the coffee,' the pervasive negative service experience, coupled with the implication of staff being 'huge slackers,' strongly pulls the overall rating down. The core product is good, but the operational and service failures are too significant and frequent to warrant a higher rating.""
}
```",True
